id,titre,url,region,ville,quartier,adresse,type_maison,type_transaction,prix,prix_text,prix_m2,surface,surface_text,nombre_pieces,nombre_chambres,nombre_sdb,annee_construction,etage,batiment,residence,description_courte,description_complete,equipements,amenities_maison,equipements_detaille,images,caracteristiques,localisation,informations_supplementaires,conditions_vente,contact_info,date_scraping,page_source,is_valid
8295317,Un duplex à la marsa avec jardin,https://www.mubawab.tn/fr/a/8295317/un-duplex-%C3%A0-la-marsa-avec-jardin,,La Marsa,,La Marsa,Duplex,Vente,850000.0,850 000 TND,850000.0,140.0,"140
						m²",5,4,0,,,,,"À vendre : Duplex à La Marsa À vendre un charmant duplex situé à La Marsa, réparti sur deux niveaux et offrant un cadre de vie agréable Caractéristiques : Superficie totale : 140 m² Composition : Rez-de-chaussée : Un salon Une cuisine entièrement équipée (plaque, hotte, four)","À vendre : Duplex à La MarsaÀ vendre un charmant duplex situé à La Marsa, réparti sur deux niveaux et offrant un cadre de vie agréableCaractéristiques :Superficie totale : 140 m²Composition :Rez-de-chaussée :Un salonUne cuisine entièrement équipée (plaque, hotte, four), récemment installéeUne salle d’eau pour les invitésÀ l’étage :Une salle de douche à l’italienne, récemment rénovéeTrois chambres à coucher avec placardsUn séchoirExtérieurs & commodités :Une grande terrasseUn abriPrix : 850 000 DTContacter agence villa ( agence immobilière agrée)Tel : 29387777#DuplexAVendre #LaMarsa #ResidenceMoez #ImmobilierTunisie #VenteImmobiliere #DuplexS3 #Terrasse #CuisineEquipee #MaisonDeStanding #RealEstateTunisia",Jardin; Terrasse; Garage; Entre-seul; Salon européen; Cheminée; Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée; Cuisine équipée; Four,Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée; Cuisine équipée; Garage; Terrasse; Jardin; Cheminée,Jardin; Terrasse; Garage; Entre-seul; Salon européen; Cheminée; Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée; Cuisine équipée; Four,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/295/317F/h/621156463_1586310719181480_7595501479568121445_n_81881076.avif; https://www.mubawab-media.com/ad/8/295/317F/h/623927146_1220750553365137_2797215559258227759_n_81881077.avif; https://www.mubawab-media.com/ad/8/295/317F/h/623504167_1836442400392814_1902173640031893617_n_81881078.avif; https://www.mubawab-media.com/ad/8/295/317F/h/621795283_1515990092804661_559546637909856303_n_81881079.avif; https://www.mubawab-media.com/ad/8/295/317F/h/622545093_880570691244969_5267614530084540777_n_81881080.avif; https://www.mubawab-media.com/ad/8/295/317F/h/622574717_919299393857502_1324624062758766333_n_81881081.avif; https://www.mubawab-media.com/ad/8/295/317F/h/622659929_1567096751067535_6852991654084759104_n_81881082.avif; https://www.mubawab-media.com/ad/8/295/317F/h/621189167_1553516282584788_8632218668630214284_n_81881083.avif; https://www.mubawab-media.com/ad/8/295/317F/h/622951459_1868378421218927_4430614714433764294_n_81881084.avif; https://www.mubawab-media.com/ad/8/295/317F/h/623914084_1443402010777524_1139294534686490625_n_81881085.avif; https://www.mubawab-media.com/ad/8/295/317F/h/626411105_4337832156489005_8686898250670868125_n_81881086.avif; https://www.mubawab-media.com/business/7/466F/s/82844627_498767614082585_8366555078101827584_n.avif,"{""type de bien"": ""Maison"", ""etat"": ""Jamais habité / rénové""}","{""latitude"": ""36.876389"", ""longitude"": ""10.325278""}","{""parking"": ""Oui"", ""climatisation"": ""Oui"", ""securite"": ""Oui"", ""jardin"": ""Oui"", ""terrasse"": ""Oui""}","{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.701642,search,True
8288951,Villa à rénover à La Marsa,https://www.mubawab.tn/fr/a/8288951/villa-%C3%A0-r%C3%A9nover-%C3%A0-la-marsa,,La Marsa,,La Marsa,Villa,Vente,880000.0,880 000 TND,880000.0,250.0,"250
						m²",5,4,0,,,,,"Située à La Marsa, dans le quartier Cité Roseraie, cette villa est construite sur un terrain de 350 m² et offre environ 250 m² couverts. Le bien nécessite des travaux de rénovation et présente un fort potentiel d’aménagement. Composition : Rez-de-jardin : cuisine, grand salon, séjour, salle d’","Située à La Marsa, dans le quartier Cité Roseraie, cette villa est construite sur un terrain de 350 m² et offre environ 250 m² couverts. Le bien nécessite des travaux de rénovation et présente un fort potentiel d’aménagement.Composition :Rez-de-jardin : cuisine, grand salon, séjour, salle d’eauRez-de-chaussée : 4 chambres à coucher, salon, 2 salles de bainPossibilité de construire un étage supplémentaire.Villa idéale pour une famille ou pour un projet de rénovation et valorisation dans un secteur recherché de La Marsa.Pour plus d’informations ou pour organiser une visite, merci de nous contacter.",Jardin; Terrasse,Terrasse; Jardin,Jardin; Terrasse,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/288/951F/h/1000154867_81811348.avif; https://www.mubawab-media.com/ad/8/288/951F/h/1000154863_81811349.avif; https://www.mubawab-media.com/ad/8/288/951F/h/1000154865_81811350.avif; https://www.mubawab-media.com/business/8/982F/s/hi-e1344281181898_42745763.avif; https://www.mubawab-media.com/ad/8/012/675F/m/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_50f9436b_78991157.avif; https://www.mubawab-media.com/ad/8/295/317F/m/621156463_1586310719181480_7595501479568121445_n_81881076.avif; https://www.mubawab-media.com/ad/8/285/576F/m/thumb_1238288_property_large_81776172.avif; https://www.mubawab-media.com/ad/8/276/001F/m/2_81671405.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png; https://www.mubawab-media.com/assets/common/app-store/google-play-small.png; https://www.mubawab-media.com/assets/common/app-store/app-store-small.png,"{""type de bien"": ""Maison"", ""etat"": ""À rénover""}","{""latitude"": ""36.876389"", ""longitude"": ""10.325278""}","{""jardin"": ""Oui"", ""terrasse"": ""Oui""}","{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.738213,search,True
8286513,Villa S4 à La Marina,https://www.mubawab.tn/fr/a/8286513/villa-s4-%C3%A0-la-marina,,La Marsa,,La Marsa,Villa,Vente,3300000.0,3 300 000 TND,0,0,,0,0,0,,,,,Référence du bien: Ref8653a,Référence du bien: Ref8653a,,,,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219091_property_xlarge_81785520.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219090_property_xlarge_81785521.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219078_property_xlarge_81785522.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219089_property_xlarge_81785523.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219088_property_xlarge_81785524.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219087_property_xlarge_81785525.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219086_property_xlarge_81785526.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219085_property_xlarge_81785527.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219084_property_xlarge_81785528.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219083_property_xlarge_81785529.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219082_property_xlarge_81785530.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219081_property_xlarge_81785531.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219080_property_xlarge_81785532.avif; https://www.mubawab-media.com/ad/8/286/513F/h/thumb_1219079_property_xlarge_81785533.avif,"{""type de bien"": ""Maison""}","{""latitude"": ""36.876389"", ""longitude"": ""10.325278""}",{},"{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.748192,search,True
8285576,Triplex S5 avec ascenseur à Gammarth,https://www.mubawab.tn/fr/a/8285576/triplex-s5-avec-ascenseur-%C3%A0-gammarth,,La Marsa,Gammarth Village,"Gammarth Village, La Marsa",Villa,Vente,920000.0,920 000 TND,920000.0,160.0,"160
						m²",5,5,1,,,,,"Opendoor La Marsa vous propose à la vente un magnifique triplex S5 avec ascenseur et piscine, idéalement situé dans un quartier résidentiel calme et sécurisé à Gammarth. Le rez-de-chaussée offre un spacieux salon–salle à manger baigné de lumière, ouvrant sur un agréable jardin. Il comprend égalemen","Opendoor La Marsa vous propose à la vente un magnifique triplex S5 avec ascenseur et piscine, idéalement situé dans un quartier résidentiel calme et sécurisé à Gammarth.Le rez-de-chaussée offre un spacieux salon–salle à manger baigné de lumière, ouvrant sur un agréable jardin. Il comprend également une cuisine moderne entièrement équipée (plaque, hotte, four) disposant d’un séchoir et d’un débarras, ainsi qu’une salle d’eau pour les invités.Au premier étage, l’espace nuit se compose de trois chambres à coucher se partageant une salle de bain, en plus d’une suite avec sa propre salle d’eau.Le deuxième étage est dédié à une suite parentale avec salle de bain privative, donnant accès à une piscine privée. Cet espace exclusif est idéal pour des moments de détente, tout en profitant d’une vue dégagée.Ce bien rare allie luxe, confort et fonctionnalité, et conviendra parfaitement à une famille à la recherche d’un cadre de vie haut de gamme.",Jardin; Ascenseur; Piscine; Chambre rangement; Four,Ascenseur; Jardin; Piscine,Jardin; Ascenseur; Piscine; Chambre rangement; Four,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238288_property_large_81776172.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238296_property_large_81776173.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238286_property_large_81776174.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238284_property_large_81776175.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238295_property_large_81776176.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238294_property_large_81776177.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238291_property_large_81776178.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238290_property_large_81776179.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238289_property_large_81776180.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238287_property_large_81776181.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238297_property_large_81776182.avif; https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238285_property_large_81776183.avif,"{""type de bien"": ""Maison"", ""etat"": ""Bon état / habitable""}","{""latitude"": ""36.876389"", ""longitude"": ""10.325278""}","{""ascenseur"": ""Oui"", ""piscine"": ""Oui"", ""jardin"": ""Oui""}","{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.758351,search,True
8263627,Vente Villa Jumelée sur la Route du Relais,https://www.mubawab.tn/fr/a/8263627/vente-villa-jumel%C3%A9e-sur-la-route-du-relais,,La Marsa,,La Marsa,Villa,Vente,0,Prix à consulter,0,250.0,"250
						m²",4,3,0,,,,,"Confort Immo vous propose à la vente une élégante villa jumelée située sur la Route du Relais, offrant confort, luminosité et une excellente qualité de vie. Superficie : Terrain : 285 m² Bâti : 250 m² Villa édifiée sur deux niveaux * Rez-de-chaussée : Spacieux salon avec salle à ma","Confort Immo vous propose à la vente une élégante villa jumelée située sur la Route du Relais, offrant confort, luminosité et une excellente qualité de vie.Superficie :Terrain : 285 m²Bâti : 250 m²Villa édifiée sur deux niveaux* Rez-de-chaussée :Spacieux salon avec salle à mangerCuisine américaine moderneCuisine de préparation indépendanteSalle d’eau pour les invitésSéjour pouvant servir d’espace familial ou bureau*Étage :Trois suites, chacune avec salle de bain privativeAtouts :GaragePiscineQuartier calme et recherchéPrix : Sur demandePour plus d’informations ou pour organiser une visite, n’hésitez pas à contacter Confort Immo.",Jardin; Terrasse; Garage; Piscine; Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée; Cuisine équipée,Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée; Cuisine équipée; Garage; Terrasse; Jardin; Piscine,Jardin; Terrasse; Garage; Piscine; Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée; Cuisine équipée,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.24%20%284%29_81586914.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.24%20%281%29_81586915.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.25%20%282%29_81586916.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.26%20%281%29_81586917.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.26_81586918.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.30%20%281%29_81586919.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.27%20%282%29_81586920.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.27%20%283%29_81586921.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.28%20%281%29_81586922.avif; https://www.mubawab-media.com/ad/8/263/627F/h/WhatsApp%20Image%202025-12-01%20at%2008.29.30_81586923.avif; https://www.mubawab-media.com/business/7/290F/s/Fichier%203%401200x-8.avif; https://www.mubawab-media.com/ad/8/288/301F/m/1000205981_81804647.avif,"{""type de bien"": ""Maison"", ""surface de la parcelle"": ""285\n\t\t\t\t\t\t\t\tm²"", ""etat"": ""Bon état / habitable""}","{""latitude"": ""36.876389"", ""longitude"": ""10.325278""}","{""parking"": ""Oui"", ""climatisation"": ""Oui"", ""securite"": ""Oui"", ""piscine"": ""Oui"", ""jardin"": ""Oui"", ""terrasse"": ""Oui""}","{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.770258,search,True
8242601,Villa à vendre à la Marsa,https://www.mubawab.tn/fr/a/8242601/villa-%C3%A0-vendre-%C3%A0-la-marsa,,La Marsa,Cité Les Pins,"Cité Les Pins, La Marsa",Villa,Vente,1280000.0,1 280 000 TND,1280000.0,423.0,"423
						m²",7,6,1,,,,,"22Estates vous propose à la vente une villa située à La Marsa, à proximité de toutes les commodités. Cette propriété représente une excellente opportunité dans un emplacement recherché. Édifiée sur deux niveaux, elle se compose au rez-de-chaussée d’un S3, et à l’étage d’un second S3. Une oppo","22Estates vous propose à la vente une villa située à La Marsa, à proximité de toutes les commodités.Cette propriété représente une excellente opportunité dans un emplacement recherché.Édifiée sur deux niveaux, elle se compose au rez-de-chaussée d’un S3, et à l’étage d’un second S3.Une opportunité rare à ne pas manquer à La Marsa ! Pour plus d’informations, veuillez contacter le 27 320 200.",Jardin; Terrasse; Garage; Entre-seul; Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée,Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée; Garage; Terrasse; Jardin,Jardin; Terrasse; Garage; Entre-seul; Climatisation; Chauffage central; Sécurité; Double vitrage; Porte blindée,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/242/601F/h/thumb_1193900_property_large_81308013.avif; https://www.mubawab-media.com/business/9/652F/s/logo%20jpeg_70131444.avif; https://www.mubawab-media.com/ad/8/012/675F/m/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_50f9436b_78991157.avif; https://www.mubawab-media.com/ad/8/243/176F/m/thumb_1193839_property_xlarge_81313798.avif; https://www.mubawab-media.com/ad/8/277/992F/m/iVfsvFSymIXblOfT-thumb_81694277.avif; https://www.mubawab-media.com/ad/8/246/140F/m/thumb_1232191_property_big_81684443.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png; https://www.mubawab-media.com/assets/common/app-store/google-play-small.png; https://www.mubawab-media.com/assets/common/app-store/app-store-small.png,"{""type de bien"": ""Maison"", ""etat"": ""Bon état / habitable""}","{""latitude"": ""36.876389"", ""longitude"": ""10.325278""}","{""parking"": ""Oui"", ""climatisation"": ""Oui"", ""securite"": ""Oui"", ""jardin"": ""Oui"", ""terrasse"": ""Oui""}","{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.787350,search,True
8231632,Villa luxueuse avec piscine à vendre à l'aouina,https://www.mubawab.tn/fr/a/8231632/villa-luxueuse-avec-piscine-%C3%A0-vendre-%C3%A0-l-aouina,,La Marsa,Aouina,"Aouina, La Marsa",Villa,Vente,1870000.0,1 870 000 TND,1870000.0,335.0,"335
						m²",6,6,0,,,,,"New Key La Soukra met à la vente une magnifique Villa S5 aux jardins de l'Aouina .Au rez-de-chaussée: on trouve un spacieux salon, salle à manger, un séjour, une chambre de service avec une salle d'eau, une cuisine et une salle d'eau avec une douche italienne pour les invités.A l'étage: un salon d'h","New Key La Soukra met à la vente une magnifique Villa S5 aux jardins de l'Aouina .Au rez-de-chaussée: on trouve un spacieux salon, salle à manger, un séjour, une chambre de service avec une salle d'eau, une cuisine et une salle d'eau avec une douche italienne pour les invités.A l'étage: un salon d'hiver, deux suites juniors et une suite parentale avec un grand dressing.A l'extérieur: un piscine, une cuisine, une salle d'eau et un abri pour deux voitures. Référence du bien: Ref8403a",Piscine; Jardin,Jardin; Piscine,Piscine,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181290_property_xlarge_81196810.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181288_property_xlarge_81196811.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181287_property_xlarge_81196812.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181275_property_xlarge_81196813.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181271_property_xlarge_81196815.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181279_property_xlarge_81196816.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181286_property_xlarge_81196817.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181284_property_xlarge_81196818.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181280_property_xlarge_81196820.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181278_property_xlarge_81196821.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181277_property_xlarge_81196823.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181274_property_xlarge_81196824.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181273_property_xlarge_81196826.avif; https://www.mubawab-media.com/ad/8/231/632F/h/thumb_1181276_property_xlarge_81196828.avif,"{""type de bien"": ""Maison"", ""etat"": ""Bon état / habitable""}","{""latitude"": ""36.876389"", ""longitude"": ""10.325278""}","{""piscine"": ""Oui"", ""jardin"": ""Oui""}","{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.796668,search,True
8282073,A vendre un triplex en S5 avec piscine à Gammarth,https://www.mubawab.tn/fr/a/8282073/a-vendre-un-triplex-en-s5-avec-piscine-%C3%A0-gammarth,,La Marsa,Gammarth,"Gammarth, La Marsa",Triplex,Vente,920000.0,920 000 TND,920000.0,270.0,"270
						m²",6,5,1,,,,,"New Key La Marsa propose à la vente un triplex en S5 avec ascenseur et une piscine situé dans un quartier calme et sécurisé à Gammarth. Au rez-de-chaussée, l’espace de vie se compose d’un grand salon–salle à manger ouvrant sur le jardin, d’une cuisine moderne et entièrement équipée (plaque, hotte","New Key La Marsa propose à la vente un triplex en S5 avec ascenseur et une piscine situé dans un quartier calme et sécurisé à Gammarth.Au rez-de-chaussée, l’espace de vie se compose d’un grand salon–salle à manger ouvrant sur le jardin, d’une cuisine moderne et entièrement équipée (plaque, hotte, four) avec séchoir et débarras, ainsi que d’une salle d’eau pour les invités.À l’étage, on trouve deux chambres à coucher avec dressings partageant une salle de douche, ainsi que deux suites parentales.Le toit-terrasse abrite une suite parentale avec salle de bain et une piscine privée, offrant un espace de détente exceptionnel.Un abri pouvant accueillir deux voitures est également disponible.Référence : 8763A",Jardin; Terrasse; Ascenseur; Piscine; Chambre rangement; Four,Ascenseur; Terrasse; Jardin; Piscine,Jardin; Terrasse; Ascenseur; Piscine; Chambre rangement; Four,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235361_property_large_81742316.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235363_property_large_81742317.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235381_property_large_81742318.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235373_property_large_81742319.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235370_property_large_81742320.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235374_property_large_81742321.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235375_property_large_81742322.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235376_property_large_81742323.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235377_property_large_81742324.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235378_property_large_81742325.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235379_property_large_81742326.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235380_property_large_81742327.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235362_property_large_81742328.avif; https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235364_property_large_81742329.avif,"{""type de bien"": ""Maison"", ""etat"": ""Bon état / habitable""}","{""latitude"": ""36.876389"", ""longitude"": ""10.325278""}","{""ascenseur"": ""Oui"", ""piscine"": ""Oui"", ""jardin"": ""Oui"", ""terrasse"": ""Oui""}","{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.813050,search,True
8243176,Villa inachevée S4 à vendre à Ain Zaghouan nord,https://www.mubawab.tn/fr/a/8243176/villa-inachev%C3%A9e-s4-%C3%A0-vendre-%C3%A0-ain-zaghouan-nord,,La Marsa,Ain Zaghouan Nord,"Ain Zaghouan Nord, La Marsa",Villa,Vente,1250000.0,1 250 000 TND,1250000.0,420.0,"420
						m²",0,5,0,,,,,"New Key La Soukra met à la vente une villa inacheveé située dans un quartier résidentiel et bien accessible à Ain Zaghouan Nord.Elle se compose d'un spacieux salon lumineux, d'une salle à manger donnant sur la piscine, d'une cuisine, d'un séjour et d'une salle d'eau pour les invités.À l'étage, on tr","New Key La Soukra met à la vente une villa inacheveé située dans un quartier résidentiel et bien accessible à Ain Zaghouan Nord.Elle se compose d'un spacieux salon lumineux, d'une salle à manger donnant sur la piscine, d'une cuisine, d'un séjour et d'une salle d'eau pour les invités.À l'étage, on trouve 03 suites parentales.La villa dispose également d'une belle piscine, d'un bel espace extérieur et d'un abri pour deux voitures.Il y a également une chambre de service avec salle d'eau. Référence du bien: Ref8517a",Piscine,Piscine,Piscine,https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/243/176F/h/thumb_1193839_property_xlarge_81313798.avif; https://www.mubawab-media.com/business/8/390F/s/173569684_3743946405703280_2342906483815680692_n_12649711.avif; https://www.mubawab-media.com/ad/8/012/675F/m/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_50f9436b_78991157.avif; https://www.mubawab-media.com/ad/8/246/140F/m/thumb_1232191_property_big_81684443.avif; https://www.mubawab-media.com/ad/8/142/599F/m/WhatsApp%20Image%202025-05-13%20%C3%A0%2016.04.24_3f4d6d37_GF_80274445.avif; https://www.mubawab-media.com/ad/8/242/601F/m/thumb_1193900_property_large_81308013.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png; https://www.mubawab-media.com/assets/common/app-store/google-play-small.png; https://www.mubawab-media.com/assets/common/app-store/app-store-small.png,"{""type de bien"": ""Maison""}","{""latitude"": ""36.8623859"", ""longitude"": ""10.2835035""}","{""piscine"": ""Oui""}","{""etat"": ""Neuf""}","{""formulaire_contact"": ""Disponible""}",2026-02-01T12:54:31.825887,search,True
